smallRNA	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B
chr21:8209630:8211499:+:SSU-rRNA_Hsa	-3.352898055195247	-7.122210406985529	0.41641429659503437	9.74528873557083	-2.049051386758995	0.07440171382349006	0.46467762935312784	-4.783107086627292
chr22_KI270733v1_random:171011:172880:+:SSU-rRNA_Hsa	-3.352887331090187	-7.122210899259326	0.4164362370789516	9.745284096463164	-2.0490387356091215	0.0744031785502297	0.46467762935312784	-4.783125626770612
chr21:8392665:8394534:+:SSU-rRNA_Hsa	-3.3528873717432432	-7.122211263747802	0.4164365202613163	9.74528330650458	-2.0490385844134056	0.07440319605555976	0.46467762935312784	-4.7831258483154535
chr22_KI270733v1_random:125930:127799:+:SSU-rRNA_Hsa	-3.3528873717432432	-7.122211263747802	0.4164365202613163	9.74528330650458	-2.0490385844134056	0.07440319605555976	0.46467762935312784	-4.7831258483154535
chr4:8393014:8393126:+:5S	0.909183011073103	-0.11365208340499566	1.9320181055512016	4.9591220295590555	2.038879563702774	0.07472488533169255	0.4652595306890705	-4.706043265394198
chr8:46039948:46040475:-:LSU-rRNA_Hsa	2.9701542542210984	-0.3751331945301799	6.315441702972377	-0.01918102534256951	2.0365329698142896	0.07500055724896304	0.46539652084256783	-4.059984414727817
chr1:33332448:33332471:-:hsa-miR-3605-5p	-2.5068316318924744	-5.332674553606614	0.3190112898216655	-1.6937070332208592	-2.0348060973952453	0.07520405469410846	0.46539652084256783	-3.995244409278552
chr19:50799438:50799535:-:HBII-180A	0.7250966029436063	-0.09310872580975293	1.5433019316969656	3.1630788471372995	2.03272883779563	0.07544955071793177	0.4655008644294215	-4.469407261865127
chr7:100093814:100093837:-:hsa-miR-93-5p	-0.45391058337818	-0.9686439400807797	0.060822773324419654	10.688904650853525	-2.0227111912329905	0.07664439223105521	0.47058862421091513	-5.027984262105276
chr12:54337277:54337299:+:hsa-miR-148b-3p	-0.5058921050960645	-1.0805435478115213	0.06875933761939224	9.137572463247832	-2.0192927318619844	0.07705629675058576	0.47058862421091513	-4.9858152547122705
chr14:50086981:50087080:+:HY3	-3.1052183529613417	-6.634412279764081	0.4239755738413984	0.7271113902109972	-2.0181921040370674	0.07718937079762787	0.47058862421091513	-4.014142669564234
chrX:28982849:28982970:-:5S	0.7218407174587487	-0.09858900529370773	1.542270440211205	9.981923677359037	2.0181148210341844	0.07719872322516977	0.47058862421091513	-5.0004627566721025
chr6:71377002:71377025:-:hsa-miR-30c-5p	-0.4425425921891879	-0.9476959957378448	0.062610811359469	8.23372983213064	-2.0094521707505937	0.07825400426978295	0.47452567052946854	-4.952303538460791
chr6:132817218:132817351:+:ACA33	-2.7462873741439435	-5.883864546066873	0.3912897977789851	-1.8706613101109857	-2.0076936496028353	0.07846992117256106	0.47452567052946854	-4.0467611396889565
chrX:50013255:50013277:+:hsa-miR-660-5p	-0.45024078912959276	-0.9647855913629959	0.0643040131038104	7.106821384705074	-2.007093123746993	0.07854378731258885	0.47452567052946854	-4.841414601369575
chr7:115833274:115833372:-:HY3	-2.5735917872944682	-5.51876350634185	0.37157993175291404	0.26361931664684707	-2.004356284264824	0.07888127587395805	0.47481046280164313	-4.023830989633672
chr16:3191500:3191573:+:tRNA-Lys-CTT-4-1	0.7360676974795552	-0.10687339141368069	1.5790087863727913	9.108750816417007	2.0029329756763024	0.07905734130145237	0.47481046280164313	-4.979455156177777
chr17:59151148:59151171:-:hsa-miR-301a-3p	-1.0284723889137881	-2.2074413368603993	0.1504965590328231	7.291079968748657	-2.0009496091313097	0.07930331908079757	0.4748869342603055	-4.912786156478969
chr6:37912570:37912607:+:HY5	3.8215987481736513	-0.5692107722265001	8.212408268573803	-1.6123154493240017	1.9963945260393188	0.07987103922112643	0.4768839761120628	-4.021441386281987
chr4:41303240:41303337:-:HY3	-2.667379038014304	-5.739175373809644	0.40441729778103586	0.5328888547664803	-1.9917654628581936	0.08045199262331547	0.47894811982769087	-4.042790878993342
chr16:71928395:71928422:+:piR-58188:DQ591076	3.822145370661346	-0.5971245114434165	8.241415252766108	-2.3983568941000906	1.9838213415439572	0.081458489858988	0.48236388633524174	-4.105568025312406
chr6:27215172:27215245:+:tRNA-Arg-ACG-2-3	-2.9068093232162737	-6.269102569431672	0.4554839229991243	2.2010557197295473	-1.9830188285389474	0.08156083750692361	0.48236388633524174	-4.051329813804544
chr9:4850344:4850365:+:hsa-miR-101-3p	-0.4896849703340873	-1.0564944517253645	0.07712451105718987	9.083227400303798	-1.9816436038324086	0.08173651315602082	0.48236388633524174	-5.021151483914431
chr6:27777885:27777917:+:piR-35176:DQ597110	3.320108192572854	-0.5393615930242435	7.179577978169951	1.460051888126358	1.9731971183460253	0.08282350473651155	0.4861263258006593	-4.298490324972443
chr17:19452225:19452783:+:LSU-rRNA_Hsa	0.8024680960203447	-0.13107973701753728	1.7360159290582269	6.276062330132831	1.9716829522416726	0.08301982874320683	0.4861263258006593	-4.864755986087979
chr19:21113125:21113235:-:5S	0.7215076589176608	-0.11808645915365612	1.5611017769889777	9.805235005635652	1.9711398577072365	0.08309035431170404	0.4861263258006593	-5.067118737393741
chr12:69584779:69584801:-:hsa-miR-3913-5p	-2.364675896833024	-5.1196327588883985	0.3902809652223511	-1.192466186580279	-1.968804998355621	0.08339421255645882	0.4865060652290835	-4.061421883907832
chr17:68019896:68019969:-:tRNA-Arg-CCG-2-1	1.2420685720346745	-0.21296159843976992	2.6970987425091186	4.769988551451665	1.958030515634532	0.08481028201835854	0.4933535262553656	-4.97146586444008
chrX:151959677:151959699:-:hsa-miR-452-5p	-0.5605033678820055	-1.2180576961258072	0.09705096036179628	5.229221700475251	-1.9552057567408172	0.08518533599011291	0.4941234873956407	-4.771797362130231
chr12:34205698:34205819:+:5S	0.719958375543321	-0.12575801359629857	1.5656747646829405	9.904707905026209	1.952668512199189	0.0855235713909412	0.4946761117953304	-5.095666172023824
chr9:33352789:33352870:-:HY3	-2.4981137165632337	-5.453519982359282	0.4572925492328146	0.5053789309881354	-1.9388351999602529	0.08739042287873375	0.5040422124110536	-4.1053198495800025
chr19:51922144:51922215:-:tRNA-Lys-CTT-11-1	2.9753082380455282	-0.5539645854757076	6.504581061566764	2.3411015019047885	1.9337156601657537	0.0880911644185383	0.5041482420841245	-4.448221742230438
chr11:118970497:118970587:+:HY4	2.235226471749259	-0.41666892987373094	4.88712187337225	-1.8853791499096406	1.9333524071492654	0.08814108872383344	0.5041482420841245	-4.10546111427782
chr13:58527660:58527751:-:HY4	2.165249421471228	-0.4042804663096047	4.73477930925206	-2.0017406126653245	1.9328588457771034	0.08820896555278976	0.5041482420841245	-4.107379875380242
chr19:24001439:24002381:-:LSU-rRNA_Hsa	3.17196471858799	-0.5970070866429014	6.940936523818881	-2.4096972542103456	1.9304179225312736	0.0885453881795354	0.5041482420841245	-4.104782375426683
chr1:54957868:54957941:-:tRNA-Lys-CTT-7-1	2.9741386367796325	-0.5646994732862196	6.512976746845485	2.3566762529899896	1.9277308382002865	0.08891715681186686	0.5041482420841245	-4.457500147777047
chr11:117015896:117015986:+:HY4	2.5359070061499365	-0.4826012163463034	5.554415228646176	0.04997152117852893	1.9270227501855366	0.0890153716883252	0.5041482420841245	-4.23259262656583
chr3:52268279:52268300:-:hsa-let-7g-3p	-2.6372975556742286	-5.78033192695948	0.5057368156110225	0.09328276474258002	-1.924668256096408	0.08934269631044879	0.5041482420841245	-4.1201516183203974
chr17:30895262:30895320:+:HY4	1.093854568517104	-0.21357833131620918	2.401287468350417	3.373978301756854	1.9190489709151703	0.09012854958748728	0.5041482420841245	-4.420901924893218
chr1:120001260:120001502:-:LSU-rRNA_Hsa	3.192872263514878	-0.6304822034615598	7.016226730491315	-1.0385840257286636	1.9155031124313446	0.09062782740804987	0.5041482420841245	-4.141270448308614
chr1:120789061:120789303:+:LSU-rRNA_Hsa	3.192872263514878	-0.6304822034615598	7.016226730491315	-1.0385840257286636	1.9155031124313446	0.09062782740804987	0.5041482420841245	-4.141270448308614
chr1:146160703:146160945:-:LSU-rRNA_Hsa	3.192872263514878	-0.6304822034615598	7.016226730491315	-1.0385840257286636	1.9155031124313446	0.09062782740804987	0.5041482420841245	-4.141270448308614
chr1:148611621:148611863:-:LSU-rRNA_Hsa	3.192872263514878	-0.6304822034615598	7.016226730491315	-1.0385840257286636	1.9155031124313446	0.09062782740804987	0.5041482420841245	-4.141270448308614
chr1:149459404:149459646:+:LSU-rRNA_Hsa	3.192872263514878	-0.6304822034615598	7.016226730491315	-1.0385840257286636	1.9155031124313446	0.09062782740804987	0.5041482420841245	-4.141270448308614
chr16:1735037:1735058:+:hsa-miR-3177-3p	-2.4544542620170704	-5.398882935294624	0.489974411260484	-2.7951829639850008	-1.9120523861422285	0.09111624359078989	0.5044206372775307	-4.141585025312421
chr2:224934103:224934134:+:piR-44984:DQ576872	0.7336468022273195	-0.14663723355357772	1.6139308380082167	10.360446730128222	1.911657498226252	0.09117229593228454	0.5044206372775307	-5.174322556898046
chr1:146052080:146052244:-:U1	-1.5457091994216798	-3.402703759630289	0.31128536078692925	0.6192438813026835	-1.9092510657954547	0.09151458838632447	0.5049191485282936	-4.19425611765105
chr5:139278779:139278979:+:U19	0.9490302010151663	-0.1921434697724329	2.090203871802766	3.345851437260765	1.9075422757530267	0.09175839143195905	0.5049191485282936	-4.657171620851766
chr4:153266912:153267010:-:HY3	-2.531525311172687	-5.583569525492907	0.5205189031475324	0.648647578469347	-1.902555500638619	0.09247342860285451	0.5074822119552879	-4.14900725702509
chr7:140386778:140386890:-:5S	0.6861741245421964	-0.14696812657582214	1.5193163756602148	10.429570005441843	1.8891265821271181	0.0944254386062378	0.5168015940922047	-5.202064523895949
chr17:16440035:16440106:+:U49A	-4.297081315838097	-9.52667357716733	0.9325109454911349	-1.3631903847803246	-1.884740766801911	0.09507140293417156	0.5178291808071805	-4.176062628251836
chr17:8220868:8220940:-:tRNA-Trp-CCA-1-1	2.5307033694319596	-0.5501742664466365	5.611581005310556	0.28747356350359854	1.8841378549240346	0.09516053049625796	0.5178291808071805	-4.246143594611933
chr11:109603196:109603226:+:piR-36041:DQ597975	0.6379001293062245	-0.13928019265784508	1.4150804512702941	11.204091194443556	1.8826811569388233	0.0953761998048589	0.5178291808071805	-5.247477104754135
chr3:160404606:160404628:+:hsa-miR-15b-5p	-0.4651152444248705	-1.0333992764132143	0.10316878756347314	7.433887926939699	-1.877331651937331	0.09617220380241039	0.519100601141491	-5.108637570178585
chr19:36049145:36049219:+:HY5	3.3179038255977735	-0.7424523056980457	7.378259956893593	0.6943079939839336	1.8743278049441943	0.09662193659019999	0.519100601141491	-4.201779552361224
chr13:102819998:102820066:+:HY5	3.285103490102468	-0.739902212046442	7.310109192251378	0.6825475473811219	1.8720973875761253	0.09695716295765028	0.519100601141491	-4.204346353097433
chr10:102436519:102436541:+:hsa-miR-146b-5p	-0.6149233371135843	-1.3686252772612588	0.1387786030340903	5.125152368382717	-1.871402579394088	0.0970618162088586	0.519100601141491	-4.899300809000704
chr1:143691473:143691545:+:tRNA-Gln-CTG-4-2	5.5892006589141126	-1.2704386902382527	12.448840008066478	0.7105831278946964	1.8769082673485977	0.09714014196213559	0.519100601141491	-4.3645449865443995
chr1:148265107:148265179:-:tRNA-Gln-CTG-4-1	5.5892006589141126	-1.2704386902382527	12.448840008066478	0.7105831278946964	1.8769082673485977	0.09714014196213559	0.519100601141491	-4.3645449865443995
chr14_KI270847v1_alt:511706:511796:-:HY4	1.992247980328575	-0.4649186470637958	4.449414607720946	-0.5583002414607898	1.859750433399249	0.09883292544369669	0.5246191958334078	-4.212179841116875
chr14:93397144:93397234:-:HY4	1.992247980328575	-0.4649186470637958	4.449414607720946	-0.5583002414607898	1.859750433399249	0.09883292544369669	0.5246191958334078	-4.212179841116875
chrX:96032181:96032212:-:HY3	-2.51237016089282	-5.615900819461463	0.5911604976758227	0.668671530189748	-1.8568356611906163	0.09928073130402992	0.5246191958334078	-4.203239219919996
chr10:130962633:130962658:-:hsa-miR-378c	-0.7214293145799675	-1.6127174182243333	0.16985878906439822	4.391065535063882	-1.85661372727733	0.09931490632981954	0.5246191958334078	-4.667361775896643
chr15:45201150:45201222:+:tRNA-His-GTG-1-9-tRF3	-2.5451305881204056	-5.691114487291905	0.6008533110510941	-1.877048981554508	-1.855664486811443	0.09946120313933958	0.5246191958334078	-4.212000958809254
chr10:100398354:100398446:-:HY4	2.117403370789324	-0.5079641576507772	4.742770899229425	-0.47343179364100774	1.8499473663275976	0.10034664796478712	0.5279218998870971	-4.240205393964494
chr2:114420124:114420186:+:U2	1.9973508273482534	-0.4882195544926322	4.482921209189139	2.7527111027098	1.8432072508019808	0.10140010704944523	0.5304528673536621	-4.624598450829769
chr17:77089306:77089493:+:ACA47	-0.5625795719263458	-1.2634937690763688	0.13833462522367712	7.219118085340991	-1.8410474549273306	0.10173988217943906	0.5304528673536621	-5.1317050977950025
chr19:45674942:45674964:+:hsa-miR-642a-5p	-2.843245088311902	-6.388300642340996	0.7018104657171915	-2.79105247341013	-1.8396581712918358	0.10195900994515782	0.5304528673536621	-4.216967443553074
chr17:39153733:39153805:-:tRNA-Cys-GCA-2-3-tRF5	2.0664364118885445	-0.5115516034726162	4.644424427249705	-1.0256025065895753	1.838599058064126	0.10212636026843143	0.5304528673536621	-4.244010771111329
chr2:189753463:189753553:+:HY4	1.0278168315842056	-0.2547642037163109	2.3103978668847223	3.377400253836886	1.8381324117170874	0.10220017729227804	0.5304528673536621	-4.512609004612032
chr11:118994559:118994652:+:HY4	2.8075975195124716	-0.6982145108869817	6.313409549911925	-2.773902806270676	1.8369278753500338	0.1023909513113896	0.5304528673536621	-4.197168078652135
chr6:27503037:27503063:+:piR-57942:DQ590830	1.8808334288658477	-0.47273169972249107	4.2343985574541865	4.091774984176701	1.8330317857393366	0.1030103175851281	0.5311224274355856	-4.923052134831803
chrX:134540230:134540252:-:hsa-miR-450b-5p	-1.5973770805199525	-3.596457673009145	0.4017035119692398	1.2295830230834515	-1.8328335559390974	0.10304192477262097	0.5311224274355856	-4.215158650160323
chr5:149732866:149732888:+:hsa-miR-378a-3p	-0.49091606552857847	-1.1063468636497098	0.12451473259255275	8.747909234896364	-1.8296747743696251	0.10354682000739053	0.5316489398901441	-5.218086960042932
chr6:41239517:41239625:-:5S	2.239541189733208	-0.569176091309668	5.048258470776084	0.9898405438136455	1.828929267009051	0.10366632079390334	0.5316489398901441	-4.282882383773369
chr3:49020671:49020694:-:hsa-miR-191-5p	-0.4062318507795073	-0.91747482470812	0.10501112314910543	12.922741055275429	-1.8226047615159306	0.10468534871396595	0.5341840803443273	-5.4144646209251555
chr5:115144963:115145002:+:5S	-2.9040906416898102	-6.55889054561604	0.7507092622364198	3.7054524892487852	-1.8226045246086533	0.10468538706158477	0.5341840803443273	-4.268301038092469
chr10:52852606:52852697:+:HY4	2.3147353660614316	-0.6115791522411329	5.241049884363996	-2.6181024300175557	1.814371547337768	0.1060260595425313	0.5366283310697894	-4.242189098311243
chr13:95336108:95336201:-:HY4	2.554674556814332	-0.6755837672664842	5.784932880895148	0.7726248391852123	1.8140289345279583	0.10608220005719547	0.5366283310697894	-4.456930634118582
chr4:138989234:138989292:+:HY4	2.3151077923657697	-0.6135738036128506	5.24378938834439	-2.6166824420569785	1.8131967846225714	0.10621867260369602	0.5366283310697894	-4.243547349385402
chr7:150356753:150356831:+:HY4	2.3151077923657697	-0.6135738036128506	5.24378938834439	-2.6166824420569785	1.8131967846225714	0.10621867260369602	0.5366283310697894	-4.243547349385402
chr2:230058231:230058324:-:HY4	2.316022105310516	-0.6219832651578501	5.254027475778882	-2.6068149654736334	1.8081564148114437	0.1070488297532139	0.5386955014052054	-4.249352276062668
chr3:41868999:41869095:-:HY3	-2.4377443961995326	-5.532926901813594	0.657438109414529	0.6006024514258572	-1.8065408496454018	0.10731620471766401	0.5386955014052054	-4.259725778672477
chr13:39785420:39785510:-:HY4	1.8957470646185062	-0.5121136258714323	4.303607755108445	-1.5685803482847305	1.8059050691499607	0.10742159802088083	0.5386955014052054	-4.281237598160177
chr1:40754412:40754434:+:hsa-miR-30e-3p	-0.5422186009056968	-1.2366418381605544	0.15220463634916082	6.647096710823607	-1.791001908192432	0.10992012398030997	0.5488235170488454	-5.137548029719112
chr17:7223341:7223364:-:hsa-miR-324-5p	-0.5575293921761819	-1.2719571707632886	0.1568983864109248	6.197396659416962	-1.7900094210330821	0.11008843742200065	0.5488235170488454	-5.102075942414114
chr11:70283985:70284007:+:hsa-miR-548k	-1.2339509394493469	-2.816768063726622	0.3488661848279282	3.1420452343029726	-1.788187416207847	0.11039805597570251	0.5488235170488454	-4.5343626428925425
chr2:88229571:88229664:-:HY4	0.9431751892793896	-0.26713992886809845	2.1534903074268774	5.138130409814406	1.7874742383878888	0.11051947052555333	0.5488235170488454	-4.899654491517984
chr16:3157445:3157477:-:piR-35413:DQ597347	0.5926600606714469	-0.1704630005538329	1.3557831218967267	7.984115951478563	1.7813816108298757	0.11156181940952767	0.5517523350066025	-5.259036704187086
chr4:73103847:73103930:-:HY4	2.2809072118615985	-0.6588370888365924	5.220651512559789	-2.571362092025572	1.7796882900216604	0.11185315011168499	0.5517523350066025	-4.283386250610654
chr14:104117468:104117490:+:hsa-miR-203a-3p	-0.4663785466220265	-1.06760542228397	0.13484832903991695	9.784340543745182	-1.7792872240527253	0.11192225656076957	0.5517523350066025	-5.344274301921491
chr8:134804878:134804900:-:hsa-miR-30d-3p	-0.5773575933634909	-1.3250726156547743	0.1703574289277926	5.232734261186651	-1.771147202294973	0.11333350398668078	0.5547408110052852	-4.951291304955674
chr4:107003225:107003526:-:LSU-rRNA_Hsa	3.0809911060593125	-0.9092686814065782	7.071250893525203	-2.7924368499838845	1.7710676675489272	0.11334737479903458	0.5547408110052852	-4.290865645210531
chrX:54814369:54814500:+:U107	-3.6330187997853494	-8.339698953607472	1.0736613540367732	-1.3544246799630977	-1.7705118600942376	0.11344435160427256	0.5547408110052852	-4.3069515662764335
chr15_KI270849v1_alt:167936:168055:+:HY1	-2.7654102674913026	-6.352862066017169	0.8220415310345639	3.4691965499989488	-1.7681511099964236	0.11385711833970376	0.5547408110052852	-4.309032393838773
chr15:44843611:44843730:+:HY1	-2.765261725096692	-6.352910920710293	0.8223874705169085	3.469000727217596	-1.7679588540642255	0.11389079518674322	0.5547408110052852	-4.309254204898961
chr11:21000880:21000965:-:5S	0.7767406718831751	-0.23346348275090767	1.7869448265172578	7.2129128906206414	1.7636515227089344	0.11464774116004998	0.5561435818835239	-5.238088337933386
chr1:162342560:162342582:+:hsa-miR-556-5p	-2.5778488576010288	-5.931351080913226	0.7756533657111677	-0.08706182915664058	-1.763212814569112	0.11472510038854619	0.5561435818835239	-4.3089491860582045
chr19:18573374:18573401:+:piR-58000:DQ590888	-3.41116176630447	-7.85526383640115	1.0329403037922096	-1.0223769625666574	-1.7606140845611957	0.11518434574606778	0.5570298725952628	-4.331279968835727
chrX:134541363:134541385:-:hsa-miR-542-3p	-2.799971770838491	-6.451407472400875	0.8514639307238934	0.3520362802918821	-1.758878648380763	0.11549198571476137	0.5570298725952628	-4.321623179561399
chr14:23517748:23517886:-:LSU-rRNA_Hsa	3.009995265800805	-0.9183073332147642	6.938297864816374	-2.8372173215697734	1.7575462396507293	0.11572870142819065	0.5570298725952628	-4.301641753429493
chr6:39110282:39110313:-:piR-47175:DQ579063	-2.512358686334405	-5.798683204473562	0.7739658318047518	-2.8598268339400863	-1.7535456559036005	0.11644216792987384	0.5578667561877368	-4.330723279726165
chr8:134800569:134800591:-:hsa-miR-30b-5p	-0.40035831524675736	-0.9246079191136886	0.12389128862017385	8.557508570561492	-1.7516874707713226	0.11677495108791558	0.5578667561877368	-5.3269565823592435
chr7:1022989:1023012:-:hsa-miR-339-5p	-0.5530938736599844	-1.2776590450240959	0.17147129770412717	4.055607450082642	-1.7509239176090217	0.11691195300946301	0.5578667561877368	-4.832857732629655
chr13:49908636:49908730:-:HY4	2.9887707351485195	-0.9298759406612089	6.907417410958248	-1.1624200096629738	1.7494533913118786	0.11717622709820082	0.5578667561877368	-4.326189802851012
chr2:203364407:203364478:-:tRNA-Glu-TTC-9-1	0.9657086319240209	-0.3012519513818006	2.2326692152298424	6.526681453229401	1.7483520667246186	0.11737451498606383	0.5578667561877368	-5.156441729848686
chr6:28943621:28943703:-:tRNA-Leu-AAG-2-2	2.288260569067245	-0.7154603342156367	5.291981472350127	0.14679416750589427	1.7473977882552936	0.11754658074879132	0.5578667561877368	-4.353961347535915
chr9:95085207:95085304:+:hsa-mir-23b	1.6462107685390768	-0.5194053349988139	3.8118268720769675	-2.606065683192659	1.7436119934078134	0.11823151437361555	0.5586854598640683	-4.3657534430751355
chr1:35427817:35427892:-:HY5	3.0318065146407056	-0.9687854211754043	7.0323984504568156	0.5808618560488034	1.7382935079770971	0.11920002381314444	0.5586854598640683	-4.360063172869152
chr17:17813896:17813916:-:hsa-miR-33b-5p	-0.5453829943516117	-1.2656216107636986	0.174855622060475	8.125914106694278	-1.7368850248158674	0.1194577456383578	0.5586854598640683	-5.328912276678517
chr2:232550492:232550514:-:hsa-miR-5001-3p	-1.3325039676446804	-3.0930339476415485	0.42802601235218796	1.3547734076980682	-1.7360849305763955	0.11960437623204863	0.5586854598640683	-4.377086680423538
chr1:92837288:92837383:+:U21	0.5398902091653177	-0.17353723993275139	1.253317658263387	4.43415174397673	1.7358073318982332	0.1196552899124551	0.5586854598640683	-5.130303969280533
chr6:38565949:38566057:+:HY1	1.6493367300449422	-0.5303668176216942	3.8290402777115786	-1.6585782575295003	1.7356325295691584	0.11968736031164988	0.5586854598640683	-4.3755068589434245
chr18:24170502:24170623:-:5S	0.7816204675822327	-0.2517375236576769	1.8149784588221423	4.784798852729295	1.7349661366103026	0.11980969453159415	0.5586854598640683	-5.11446509711402
chr10:34201984:34202074:-:HY4	2.417617439053693	-0.7811832035961355	5.616418081703522	-0.47185714087611336	1.7335895750649706	0.12006276735680904	0.5586854598640683	-4.353852113279632
chr4:38868091:38868113:+:hsa-miR-574-3p	-0.5786862190195876	-1.344783198475898	0.18741076043672267	4.5660288135281855	-1.7326277731602946	0.12023988383886514	0.5586854598640683	-4.952081509706604
chr19:13836594:13836615:-:hsa-miR-23a-3p	-0.5197164486682873	-1.2082269508178	0.16879405348122556	8.723040502880174	-1.7314173877843373	0.12046312223984575	0.5586854598640683	-5.3817855041921705
chr9:96103081:96103174:-:HY4	2.369744392627307	-0.7731511632172023	5.512639948471817	1.6956312539939948	1.729487538023466	0.12081985233872748	0.5590664076401117	-4.406335515503581
chr13:90231181:90231277:+:hsa-mir-622	-3.2634010319334585	-7.595347215912022	1.0685451520451048	-0.8692822071765627	-1.727958370572126	0.12110321348401756	0.5591068994409518	-4.366253263104621
chr16:70788694:70788723:+:piR-32679:DQ582567	0.8325305334820357	-0.2756405927485881	1.9407016597126594	7.093485273549717	1.7232140293779068	0.12198629210700183	0.5610296711084873	-5.489713174344188
chr20:3917493:3917571:+:hsa-mir-103a-2	2.094722571890339	-0.694268905919571	4.883714049700249	1.373212261897669	1.7227616952557618	0.12207079779030446	0.5610296711084873	-4.430758468346887
chr2:148881820:148881851:-:piR-36741:DQ598675	0.44296263287777826	-0.1473857810183774	1.033311046773934	8.84588316260873	1.7210939290968257	0.12238284174089033	0.5611969950100286	-5.326628459666427
chrX:50014648:50014670:+:hsa-miR-502-3p	-0.8242464860157868	-1.9247840391556965	0.276291067124123	2.8147950593931275	-1.7179009486353298	0.12298232315121368	0.56218033686484	-4.564409400107574
chr11:204560:204590:-:piR-57986:DQ590874	3.0342061590799214	-1.0213472001229298	7.089759518282772	-2.5953924647281648	1.716093108773712	0.12332295087082937	0.56218033686484	-4.3227414901291175
chr16:86275434:86275523:-:HY4	2.3272213326231133	-0.7854678408887015	5.439910506134928	-2.486792997405314	1.7149355992900148	0.12354150432026656	0.56218033686484	-4.355595281735111
chr9:33952764:33952854:-:SNORD121A	1.2412666391134994	-0.4197647581883146	2.9022980364153135	-1.6791851405768405	1.7140880339721682	0.12370176371092748	0.56218033686484	-4.665192706307545
chr11:59550986:59551059:-:tRNA-Val-TAC-2-1	-1.8604425098851822	-4.354116309929915	0.6332312901595503	0.09356348737371384	-1.7112855905864859	0.12423302785518305	0.5633372933477788	-4.462963618684373
chr1:67996224:67996791:-:SSU-rRNA_Hsa	2.3727391095339496	-0.8146084489176126	5.560086667985512	-2.2429843176565116	1.707522548475177	0.12494971851307905	0.5653280597613977	-4.427477105645514
chrX:110055348:110055373:+:hsa-miR-652-5p	-2.089296123651615	-4.904687403852968	0.7260951565497371	0.6986624393667016	-1.7021864101631983	0.1259725757189491	0.5686921600083822	-4.443305822559034
chr12:6963698:6963766:+:hsa-mir-200c	1.6670714853317776	-0.5888145555985653	3.9229575262621204	1.0766507448307656	1.6950516954191324	0.12735229221874042	0.573648820702114	-4.637248988883048
chr17:75064260:75064290:+:piR-60785:DQ594673	1.9968862104621647	-0.7077371010517337	4.701509521976063	-1.7509938721974454	1.6935281213457791	0.12764872542189656	0.5737148012339545	-4.3997052126024325
chr16:3175690:3175722:+:piR-35413:DQ597347	0.5812989758214915	-0.20785810755961354	1.3704560592025965	8.571264334106875	1.6895925282476367	0.12841740247717956	0.5749433819720527	-5.40799880620885
chr15:80841977:80842073:-:hsa-mir-549a	-0.9162118275716153	-2.160299345215496	0.32787569007226525	2.741331829221964	-1.6892380011717463	0.12848685599080747	0.5749433819720527	-4.592367575101343
chr1:161530341:161530424:-:tRNA-Leu-CAG-1-6-tRF5	2.088022307107588	-0.7496811112432589	4.925725725458435	-1.7684449116549914	1.6877729117590206	0.12877424160690132	0.5749656927887085	-4.385451586266485
chr8:68306205:68306561:-:LSU-rRNA_Hsa	3.3384279165420616	-1.2049332826345078	7.881789115718631	-2.1558895990217923	1.6854296128101411	0.12923512595783423	0.5753828867257096	-4.385823727283566
chr13:91350654:91350676:+:hsa-miR-17-3p	-0.6074996573478204	-1.4350161363917544	0.2200168216961137	6.936158302908197	-1.6838960099941556	0.12953758085062433	0.5753828867257096	-5.3337148344029615
chr6:4228465:4228522:-:U2	3.6445723981582683	-1.3226033179472028	8.61174811426374	-0.6962381225002925	1.6829954416489092	0.12971549361841883	0.5753828867257096	-4.520040793752808
chr17:42932849:42932942:-:HY4	0.6612327879961133	-0.24212575662868896	1.5645913326209155	4.2936084364798575	1.6789590555720904	0.1305156764623666	0.5776737332116921	-5.027033359188289
chr7:5495872:5495894:-:hsa-miR-589-5p	-0.5361811158464356	-1.27096378004541	0.19860154835253885	4.694612271954236	-1.673780463207851	0.13154895169414357	0.58046917447561	-5.098399492179853
chr1:146039400:146039432:+:piR-35413:DQ597347	0.5757218715694492	-0.2177940488651211	1.3692377920040195	8.571712386006265	1.664190220638358	0.13348237652603134	0.58046917447561	-5.443025213429569
chr1:28578742:28578822:-:HBII-420	-3.3745930861652513	-8.026098441910593	1.2769122695800896	4.152645991926532	-1.6640783433349493	0.1335050847124356	0.58046917447561	-4.538955524446924
chr5:181222019:181222051:-:piR-35413:DQ597347	0.575633161508124	-0.21794719183818723	1.3692135148544353	8.57795177697584	1.6637986947774346	0.13356186163042996	0.58046917447561	-5.444012373928981
chr6:26556545:26556577:+:piR-35413:DQ597347	0.575030300206258	-0.21804575056791875	1.3681063509804348	8.571916511977271	1.663113067576286	0.13370115808562025	0.58046917447561	-5.444516544230432
chr1:75787888:75787971:+:U45A	5.40541587980009	-2.0611621643753004	12.87199392397548	-0.812135114094468	1.6676393446383178	0.13371124253632088	0.58046917447561	-4.490228611606836
chr20:47873196:47873253:+:5S	0.6678107290050947	-0.25417328346552226	1.5897947414757119	5.716873329676008	1.661406416432121	0.13404847208118598	0.58046917447561	-5.335432272927825
